run,label_mode,merge_person_labels,min_clip_score,owl_threshold,posthoc_merge_person,stage,group,total_points,assigned_points,assigned_ratio,group_pred_points,group_pred_ratio,group_gt_points,group_gt_ratio,tp,assigned_accuracy,micro_precision,micro_recall,micro_iou,macro_precision,macro_recall,macro_iou,classes_scored,frequent_object_min_gt,classes
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,box,full,173568,52428,0.3020602876106195,52369,0.30172036320059,120606,0.6948631084070797,10276,0.196222956329126,0.196222956329126,0.08520305789098387,0.063159576887381,0.15335230620690032,0.2212709215503076,0.07985555809504316,13,,"barrier, bicycle, building, bus, car, construction vehicle, pedestrian, road, sidewalk, traffic cone, trailer, truck, vegetation"
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,box,object,173568,52428,0.3020602876106195,47663,0.27460707042772864,23294,0.13420676622418878,8209,0.17223003168075865,0.17223003168075865,0.3524083454966944,0.13082488684898325,0.17270594015029866,0.3157212278413067,0.11162122347987537,9,,"barrier, bicycle, bus, car, construction vehicle, pedestrian, traffic cone, trailer, truck"
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,box,stuff,173568,52428,0.3020602876106195,4706,0.027113292772861355,97312,0.5606563421828908,2067,0.43922651933701656,0.43922651933701656,0.02124095692206511,0.020680133265299997,0.10980662983425414,0.008757732395559699,0.008382810979170723,4,,"building, road, sidewalk, vegetation"
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,box,frequent_object,173568,52428,0.3020602876106195,39893,0.2298407540560472,23244,0.1339186946902655,8209,0.20577544932694958,0.20577544932694958,0.35316640853553605,0.14945018933877074,0.3108706922705376,0.568298210114352,0.20091820226377566,5,100,"barrier, car, pedestrian, traffic cone, truck"
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,sam,full,173568,34847,0.20076857485250738,34793,0.20045745759587022,120606,0.6948631084070797,10359,0.2977323024746357,0.2977323024746357,0.0858912491915825,0.07142167677881964,0.26363175472505834,0.19292054964224165,0.09081310832889287,14,,"barrier, bicycle, building, bus, car, construction vehicle, motorcycle, pedestrian, road, sidewalk, traffic cone, trailer, truck, vegetation"
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,sam,object,173568,34847,0.20076857485250738,31853,0.18351885140117993,23294,0.13420676622418878,8360,0.26245565566822593,0.26245565566822593,0.35889070146818924,0.17868211255263214,0.20122243475715815,0.2666478413241976,0.12375028486183837,10,,"barrier, bicycle, bus, car, construction vehicle, motorcycle, pedestrian, traffic cone, trailer, truck"
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,sam,stuff,173568,34847,0.20076857485250738,2940,0.016938606194690266,97312,0.5606563421828908,1999,0.6799319727891157,0.6799319727891157,0.02054217362709635,0.020345434744995065,0.41965505464480873,0.008602320437351657,0.008470166996529159,4,,"building, road, sidewalk, vegetation"
ovsam3d_ablation_clip_merge_person_nuscenes_mini,clip,True,0.12,0.06,True,sam,frequent_object,173568,34847,0.20076857485250738,25700,0.14806876843657818,23244,0.1339186946902655,8360,0.32529182879377433,0.32529182879377433,0.35966270865599725,0.20599250936329588,0.4024448695143163,0.5332956826483952,0.24750056972367673,5,100,"barrier, car, pedestrian, traffic cone, truck"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,box,full,173568,52428,0.3020602876106195,52358,0.30165698746312686,120606,0.6948631084070797,10777,0.2058329195156423,0.2058329195156423,0.08935708007893471,0.06644798904967722,0.15550290887882298,0.22582109021104074,0.08391452346891566,13,,"barrier, bicycle, building, bus, car, construction vehicle, pedestrian, road, sidewalk, traffic cone, trailer, truck, vegetation"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,box,object,173568,52428,0.3020602876106195,47652,0.27454369469026546,23294,0.13420676622418878,8710,0.18278351380844457,0.18278351380844457,0.3739160298789388,0.13995115367311523,0.17581236623196472,0.32229369368458793,0.11748417346435786,9,,"barrier, bicycle, bus, car, construction vehicle, pedestrian, traffic cone, trailer, truck"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,box,stuff,173568,52428,0.3020602876106195,4706,0.027113292772861355,97312,0.5606563421828908,2067,0.43922651933701656,0.43922651933701656,0.02124095692206511,0.020680133265299997,0.10980662983425414,0.008757732395559699,0.008382810979170723,4,,"building, road, sidewalk, vegetation"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,box,frequent_object,173568,52428,0.3020602876106195,35401,0.20396040744837757,23244,0.1339186946902655,8710,0.24603824750713257,0.24603824750713257,0.37472035794183445,0.17442675478121558,0.3164622592175365,0.5801286486322582,0.21147151223584415,5,100,"barrier, car, pedestrian, traffic cone, truck"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,sam,full,173568,34847,0.20076857485250738,34787,0.20042288901179942,120606,0.6948631084070797,10625,0.30543018943858335,0.30543018943858335,0.08809677793807937,0.07339329133510168,0.20272534775348575,0.21488147171849967,0.10048541792620395,13,,"barrier, bicycle, building, bus, car, construction vehicle, pedestrian, road, sidewalk, traffic cone, trailer, truck, vegetation"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,sam,object,173568,34847,0.20076857485250738,31859,0.18355341998525074,23294,0.13420676622418878,8638,0.2711321761511661,0.2711321761511661,0.3708251051772989,0.18570353649360422,0.21742325580178665,0.3066426688957639,0.14146265939170233,9,,"barrier, bicycle, bus, car, construction vehicle, pedestrian, traffic cone, trailer, truck"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,sam,stuff,173568,34847,0.20076857485250738,2928,0.01686946902654867,97312,0.5606563421828908,1987,0.6786202185792349,0.6786202185792349,0.020418858927984215,0.02022330106968744,0.16965505464480873,0.008418778069655113,0.008286624628832616,4,,"building, road, sidewalk, vegetation"
ovsam3d_ablation_hybrid_clip030_merge_person_nuscenes_mini,hybrid,True,0.3,0.06,True,sam,frequent_object,173568,34847,0.20076857485250738,23223,0.1337977046460177,23244,0.1339186946902655,8638,0.37195883391465356,0.37195883391465356,0.3716227843744622,0.22834333447883898,0.39136186044321597,0.551956804012375,0.2546327869050642,5,100,"barrier, car, pedestrian, traffic cone, truck"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,box,full,173568,52428,0.3020602876106195,52352,0.30162241887905605,120606,0.6948631084070797,11607,0.22171072738386308,0.22171072738386308,0.09623899308492115,0.07193633754981377,0.16944274405442306,0.2383406408142787,0.09747667418313685,13,,"barrier, bicycle, building, bus, car, construction vehicle, pedestrian, road, sidewalk, traffic cone, trailer, truck, vegetation"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,box,object,173568,52428,0.3020602876106195,47646,0.2745091261061947,23294,0.13420676622418878,9540,0.20022667170381564,0.20022667170381564,0.4095475229672877,0.15537459283387622,0.19594768370783147,0.34037748900037607,0.13707394671823292,9,,"barrier, bicycle, bus, car, construction vehicle, pedestrian, traffic cone, trailer, truck"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,box,stuff,173568,52428,0.3020602876106195,4706,0.027113292772861355,97312,0.5606563421828908,2067,0.43922651933701656,0.43922651933701656,0.02124095692206511,0.020680133265299997,0.10980662983425414,0.008757732395559699,0.008382810979170723,4,,"building, road, sidewalk, vegetation"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,box,frequent_object,173568,52428,0.3020602876106195,34746,0.2001866703539823,23244,0.1339186946902655,9540,0.2745639785874633,0.2745639785874633,0.4104284976768198,0.19690402476780186,0.35270583067409667,0.6126794802006769,0.24673310409281926,5,100,"barrier, car, pedestrian, traffic cone, truck"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,sam,full,173568,34847,0.20076857485250738,34780,0.20038255899705015,120606,0.6948631084070797,11456,0.32938470385278895,0.32938470385278895,0.0949869824055188,0.07959424720350171,0.2363592645684642,0.22819629978801342,0.1257011660330263,13,,"barrier, bicycle, building, bus, car, construction vehicle, pedestrian, road, sidewalk, traffic cone, trailer, truck, vegetation"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,sam,object,173568,34847,0.20076857485250738,31852,0.18351308997050148,23294,0.13420676622418878,9469,0.2972811754363933,0.2972811754363933,0.40649952777539283,0.2073034568820194,0.2660055800900889,0.32587519832950607,0.1778854066571124,9,,"barrier, bicycle, bus, car, construction vehicle, pedestrian, traffic cone, trailer, truck"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,sam,stuff,173568,34847,0.20076857485250738,2928,0.01686946902654867,97312,0.5606563421828908,1987,0.6786202185792349,0.6786202185792349,0.020418858927984215,0.02022330106968744,0.16965505464480873,0.008418778069655113,0.008286624628832616,4,,"building, road, sidewalk, vegetation"
ovsam3d_ablation_hybrid_clip045_merge_person_nuscenes_mini,hybrid,True,0.45,0.06,True,sam,frequent_object,173568,34847,0.20076857485250738,23241,0.1339014103982301,23244,0.1339186946902655,9469,0.4074265307000559,0.4074265307000559,0.40737394596455,0.2558082991138967,0.47881004416216,0.5865753569931109,0.32019373198280227,5,100,"barrier, car, pedestrian, traffic cone, truck"
ovsam3d_ablation_hybrid_clip060_merge_person_nuscenes_mini,hybrid,True,0.6,0.06,True,box,full,173568,52428,0.3020602876106195,52352,0.30162241887905605,120606,0.6948631084070797,12332,0.23555929095354522,0.23555929095354522,0.10225030263834303,0.076774619301981,0.09695590421406328,0.25296888344259566,0.06986383411384443,13,,"barrier, bicycle, building, bus, car, construction vehicle, pedestrian, road, sidewalk, traffic cone, trailer, truck, vegetation"
ovsam3d_ablation_hybrid_clip060_merge_person_nuscenes_mini,hybrid,True,0.6,0.06,True,box,object,173568,52428,0.3020602876106195,52352,0.30162241887905605,23294,0.13420676622418878,12332,0.23555929095354522,0.23555929095354522,0.5294067141753241,0.19477524718071831,0.14004741719809138,0.3653994983059715,0.10091442705333084,9,,"barrier, bicycle, bus, car, construction vehicle, pedestrian, traffic cone, trailer, truck"
ovsam3d_ablation_hybrid_clip060_merge_person_nuscenes_mini,hybrid,True,0.6,0.06,True,box,stuff,173568,52428,0.3020602876106195,0,0.0,97312,0.5606563421828908,0,,,0.0,0.0,0.0,0.0,0.0,4,,"building, road, sidewalk, vegetation"
